actiune,timestamp
Încărcare fișe medicale din DB,2025-06-02 11:46:35
Încărcare fișe medicale + diagnostice din DB,2025-06-02 11:46:35
Căutare fișă medicală după ID: 2,2025-06-02 11:46:35
Căutare fișă medicală după ID: 3,2025-06-02 11:46:35
Căutare fișă medicală după ID: 4,2025-06-02 11:46:35
Căutare fișă medicală după ID: 5,2025-06-02 11:46:35
Căutare fișă medicală după ID: 6,2025-06-02 11:46:35
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 11:46:35
LOAD_ALL_PATIENTS,2025-06-02 11:46:42
LOAD_ALL_DOCTORS,2025-06-02 11:46:42
READ_ALL_APPOINTMENTS FROM DB,2025-06-02 11:46:42
DISPLAY_ALL_APPOINTMENTS,2025-06-02 11:46:42
LOAD_ALL_DOCTORS,2025-06-02 11:46:55
GET_APPOINTMENTS_BY_PATIENT_ID: 3,2025-06-02 11:46:55
LOAD_ONLY_DEPARTMENTS,2025-06-02 11:50:45
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:50:45
LOAD_ROOMS_FROM_DB,2025-06-02 11:50:45
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:50:45
LOAD_ROOMS_FROM_DB,2025-06-02 11:50:45
GET_DEPARTMENT_BY_ID: 2,2025-06-02 11:50:45
Accesare listă toate camerele,2025-06-02 11:50:45
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:50:45
LOAD_DEPARTMENTS_FROM_DB,2025-06-02 11:50:45
LOAD_PATIENTS_FROM_DB,2025-06-02 11:50:45
LOAD_DOCTORS_FROM_DB,2025-06-02 11:50:45
Încărcare fișe medicale din DB,2025-06-02 11:50:45
LOAD_PATIENTS_FROM_DB,2025-06-02 11:50:45
LOAD_DOCTORS_FROM_DB,2025-06-02 11:50:45
READ_DOCTOR_BY_ID: 1,2025-06-02 11:50:45
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-02 11:50:45
MAP_APPOINTMENT_ROW: id=2,2025-06-02 11:50:45
LOAD_APPOINTMENTS_FROM_DB,2025-06-02 11:50:45
LOAD_NURSES_FROM_DB,2025-06-02 11:50:45
LOAD_INVOICES_FROM_DB,2025-06-02 11:50:45
LOAD_PATIENTS_FROM_DB,2025-06-02 11:50:45
LOAD_DOCTORS_FROM_DB,2025-06-02 11:50:45
Încărcare fișe medicale din DB,2025-06-02 11:50:45
LOAD_DOCTORS_FROM_DB,2025-06-02 11:50:45
LOAD_DOCTORS_FROM_DB,2025-06-02 11:50:45
READ_ALL_DOCTORS,2025-06-02 11:50:45
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-02 11:50:45
Încărcare fișe medicale din DB,2025-06-02 11:50:45
Încărcare fișe medicale + diagnostice din DB,2025-06-02 11:50:45
Căutare fișă medicală după ID: 2,2025-06-02 11:50:45
Căutare fișă medicală după ID: 3,2025-06-02 11:50:45
Căutare fișă medicală după ID: 4,2025-06-02 11:50:45
Căutare fișă medicală după ID: 5,2025-06-02 11:50:45
Căutare fișă medicală după ID: 6,2025-06-02 11:50:45
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 11:50:45
LOAD_ALL_PATIENTS,2025-06-02 11:50:56
LOAD_ALL_DOCTORS,2025-06-02 11:50:56
READ_ALL_APPOINTMENTS FROM DB,2025-06-02 11:50:56
DISPLAY_ALL_APPOINTMENTS,2025-06-02 11:50:56
LOAD_ALL_DOCTORS,2025-06-02 11:51:09
GET_APPOINTMENTS_BY_PATIENT_ID: 3,2025-06-02 11:51:09
READ_DOCTOR_BY_PARAFACODE: 0,2025-06-02 11:52:14
DISPLAY_ALL_DOCTORS,2025-06-02 11:52:22
LOAD_ALL_PATIENTS,2025-06-02 11:52:48
LOAD_ALL_DOCTORS,2025-06-02 11:52:48
GET_APPOINTMENTS_BY_DATE: 2025-06-10T00:00,2025-06-02 11:52:48
LOAD_ALL_PATIENTS,2025-06-02 11:52:55
LOAD_ALL_DOCTORS,2025-06-02 11:52:55
READ_ALL_APPOINTMENTS FROM DB,2025-06-02 11:52:55
DISPLAY_ALL_APPOINTMENTS,2025-06-02 11:52:55
READ_DOCTOR_BY_PARAFACODE: MB123456,2025-06-02 11:53:04
CHECK_DOCTOR_AVAILABILITY: AVAILABLE -> doctorId=2,2025-06-02 11:53:28
READ_DOCTOR_BY_PARAFACODE: MB123456,2025-06-02 11:53:43
CHECK_DOCTOR_AVAILABILITY: NOT_AVAILABLE -> doctorId=2,2025-06-02 11:53:54
READ_DOCTOR_BY_PARAFACODE: MB123456,2025-06-02 11:54:08
CHECK_DOCTOR_AVAILABILITY: AVAILABLE -> doctorId=2,2025-06-02 11:54:24
LOAD_ALL_PATIENTS,2025-06-02 11:54:36
LOAD_ALL_DOCTORS,2025-06-02 11:54:36
GET_APPOINTMENTS_BY_DATE: 2025-06-09T00:00,2025-06-02 11:54:36
LOAD_ONLY_DEPARTMENTS,2025-06-02 11:55:31
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:55:31
LOAD_ROOMS_FROM_DB,2025-06-02 11:55:31
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:55:31
LOAD_ROOMS_FROM_DB,2025-06-02 11:55:31
GET_DEPARTMENT_BY_ID: 2,2025-06-02 11:55:31
Accesare listă toate camerele,2025-06-02 11:55:31
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:55:31
LOAD_DEPARTMENTS_FROM_DB,2025-06-02 11:55:31
LOAD_PATIENTS_FROM_DB,2025-06-02 11:55:31
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:31
Încărcare fișe medicale din DB,2025-06-02 11:55:31
LOAD_PATIENTS_FROM_DB,2025-06-02 11:55:31
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:31
READ_DOCTOR_BY_ID: 1,2025-06-02 11:55:31
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-02 11:55:31
MAP_APPOINTMENT_ROW: id=2,2025-06-02 11:55:31
LOAD_APPOINTMENTS_FROM_DB,2025-06-02 11:55:31
LOAD_NURSES_FROM_DB,2025-06-02 11:55:31
LOAD_INVOICES_FROM_DB,2025-06-02 11:55:31
LOAD_PATIENTS_FROM_DB,2025-06-02 11:55:31
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:31
Încărcare fișe medicale din DB,2025-06-02 11:55:31
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:31
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:31
READ_ALL_DOCTORS,2025-06-02 11:55:31
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-02 11:55:31
Încărcare fișe medicale din DB,2025-06-02 11:55:31
Încărcare fișe medicale + diagnostice din DB,2025-06-02 11:55:31
Căutare fișă medicală după ID: 2,2025-06-02 11:55:31
Căutare fișă medicală după ID: 3,2025-06-02 11:55:31
Căutare fișă medicală după ID: 4,2025-06-02 11:55:31
Căutare fișă medicală după ID: 5,2025-06-02 11:55:31
Căutare fișă medicală după ID: 6,2025-06-02 11:55:31
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 11:55:31
LOAD_ONLY_DEPARTMENTS,2025-06-02 11:55:39
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:55:39
LOAD_ROOMS_FROM_DB,2025-06-02 11:55:39
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:55:39
LOAD_ROOMS_FROM_DB,2025-06-02 11:55:39
GET_DEPARTMENT_BY_ID: 2,2025-06-02 11:55:39
Accesare listă toate camerele,2025-06-02 11:55:39
GET_DEPARTMENT_BY_ID: 3,2025-06-02 11:55:39
LOAD_DEPARTMENTS_FROM_DB,2025-06-02 11:55:39
LOAD_PATIENTS_FROM_DB,2025-06-02 11:55:39
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:39
Încărcare fișe medicale din DB,2025-06-02 11:55:39
LOAD_PATIENTS_FROM_DB,2025-06-02 11:55:39
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:39
READ_DOCTOR_BY_ID: 1,2025-06-02 11:55:39
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-02 11:55:39
MAP_APPOINTMENT_ROW: id=2,2025-06-02 11:55:39
LOAD_APPOINTMENTS_FROM_DB,2025-06-02 11:55:39
LOAD_NURSES_FROM_DB,2025-06-02 11:55:39
LOAD_INVOICES_FROM_DB,2025-06-02 11:55:39
LOAD_PATIENTS_FROM_DB,2025-06-02 11:55:39
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:39
Încărcare fișe medicale din DB,2025-06-02 11:55:39
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:39
LOAD_DOCTORS_FROM_DB,2025-06-02 11:55:39
READ_ALL_DOCTORS,2025-06-02 11:55:39
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-02 11:55:39
Încărcare fișe medicale din DB,2025-06-02 11:55:39
Încărcare fișe medicale + diagnostice din DB,2025-06-02 11:55:39
Căutare fișă medicală după ID: 2,2025-06-02 11:55:39
Căutare fișă medicală după ID: 3,2025-06-02 11:55:39
Căutare fișă medicală după ID: 4,2025-06-02 11:55:39
Căutare fișă medicală după ID: 5,2025-06-02 11:55:39
Căutare fișă medicală după ID: 6,2025-06-02 11:55:39
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 11:55:39
LOAD_ALL_PATIENTS,2025-06-02 11:55:53
LOAD_ALL_DOCTORS,2025-06-02 11:55:53
GET_APPOINTMENTS_BY_DATE: 2025-06-09T00:00,2025-06-02 11:55:53
UPDATE_APPOINTMENT_DATETIME: ID=2,2025-06-02 11:56:29
UPDATE_APPOINTMENT_NOTES: ID=2,2025-06-02 11:56:40
LOAD_ALL_PATIENTS,2025-06-02 11:56:45
LOAD_ALL_DOCTORS,2025-06-02 11:56:45
READ_ALL_APPOINTMENTS FROM DB,2025-06-02 11:56:45
DISPLAY_ALL_APPOINTMENTS,2025-06-02 11:56:45
CREATE_INVOICE: ID=6,2025-06-02 11:57:49
CREATE_INVOICE: 6,2025-06-02 11:57:49
DISPLAY_ALL_INVOICES,2025-06-02 11:57:52
DISPLAY_UNPAID_INVOICES,2025-06-02 11:58:04
READ_INVOICES_FOR_PATIENT: ID=2,2025-06-02 11:58:19
DISPLAY_INVOICES_FOR_PATIENT: 5040630471335,2025-06-02 11:58:19
READ_INVOICES_PATIENT: 5040630471335,2025-06-02 11:58:19
INVOICE_REPORT,2025-06-02 11:58:31
DISPLAY_INVOICES_BETWEEN: 2025-04-10 - 2025-08-10,2025-06-02 11:59:04
CALCULATE_TOTAL_UNPAID: 5040630471335,2025-06-02 11:59:37
DISPLAY_INVOICES_FOR_PATIENT: 5040630471335,2025-06-02 12:00:00
READ_INVOICES: 5040630471335,2025-06-02 12:00:00
LOAD_ONLY_DEPARTMENTS,2025-06-02 12:04:59
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:05:00
LOAD_ROOMS_FROM_DB,2025-06-02 12:05:00
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:05:00
LOAD_ROOMS_FROM_DB,2025-06-02 12:05:00
GET_DEPARTMENT_BY_ID: 2,2025-06-02 12:05:00
Accesare listă toate camerele,2025-06-02 12:05:00
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:05:00
LOAD_DEPARTMENTS_FROM_DB,2025-06-02 12:05:00
LOAD_PATIENTS_FROM_DB,2025-06-02 12:05:00
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:00
Încărcare fișe medicale din DB,2025-06-02 12:05:00
LOAD_PATIENTS_FROM_DB,2025-06-02 12:05:00
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:00
READ_DOCTOR_BY_ID: 1,2025-06-02 12:05:00
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-02 12:05:00
MAP_APPOINTMENT_ROW: id=2,2025-06-02 12:05:00
LOAD_APPOINTMENTS_FROM_DB,2025-06-02 12:05:00
LOAD_NURSES_FROM_DB,2025-06-02 12:05:00
LOAD_INVOICES_FROM_DB,2025-06-02 12:05:00
LOAD_PATIENTS_FROM_DB,2025-06-02 12:05:00
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:00
Încărcare fișe medicale din DB,2025-06-02 12:05:00
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:00
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:00
READ_ALL_DOCTORS,2025-06-02 12:05:00
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-02 12:05:00
Încărcare fișe medicale din DB,2025-06-02 12:05:00
Încărcare fișe medicale + diagnostice din DB,2025-06-02 12:05:00
Căutare fișă medicală după ID: 2,2025-06-02 12:05:00
Căutare fișă medicală după ID: 3,2025-06-02 12:05:00
Căutare fișă medicală după ID: 4,2025-06-02 12:05:00
Căutare fișă medicală după ID: 5,2025-06-02 12:05:00
Căutare fișă medicală după ID: 6,2025-06-02 12:05:00
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 12:05:00
LOAD_ONLY_DEPARTMENTS,2025-06-02 12:05:06
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:05:06
LOAD_ROOMS_FROM_DB,2025-06-02 12:05:06
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:05:06
LOAD_ROOMS_FROM_DB,2025-06-02 12:05:06
GET_DEPARTMENT_BY_ID: 2,2025-06-02 12:05:06
Accesare listă toate camerele,2025-06-02 12:05:06
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:05:06
LOAD_DEPARTMENTS_FROM_DB,2025-06-02 12:05:06
LOAD_PATIENTS_FROM_DB,2025-06-02 12:05:06
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:06
Încărcare fișe medicale din DB,2025-06-02 12:05:06
LOAD_PATIENTS_FROM_DB,2025-06-02 12:05:06
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:06
READ_DOCTOR_BY_ID: 1,2025-06-02 12:05:06
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-02 12:05:06
MAP_APPOINTMENT_ROW: id=2,2025-06-02 12:05:06
LOAD_APPOINTMENTS_FROM_DB,2025-06-02 12:05:06
LOAD_NURSES_FROM_DB,2025-06-02 12:05:06
LOAD_INVOICES_FROM_DB,2025-06-02 12:05:06
LOAD_PATIENTS_FROM_DB,2025-06-02 12:05:06
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:06
Încărcare fișe medicale din DB,2025-06-02 12:05:06
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:06
LOAD_DOCTORS_FROM_DB,2025-06-02 12:05:06
READ_ALL_DOCTORS,2025-06-02 12:05:06
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-02 12:05:06
Încărcare fișe medicale din DB,2025-06-02 12:05:06
Încărcare fișe medicale + diagnostice din DB,2025-06-02 12:05:06
Căutare fișă medicală după ID: 2,2025-06-02 12:05:06
Căutare fișă medicală după ID: 3,2025-06-02 12:05:06
Căutare fișă medicală după ID: 4,2025-06-02 12:05:06
Căutare fișă medicală după ID: 5,2025-06-02 12:05:06
Căutare fișă medicală după ID: 6,2025-06-02 12:05:06
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 12:05:06
DISPLAY_INVOICES_FOR_PATIENT: 5040630471335,2025-06-02 12:05:23
READ_INVOICES: 5040630471335,2025-06-02 12:05:23
LOAD_ONLY_DEPARTMENTS,2025-06-02 12:09:46
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:09:46
LOAD_ROOMS_FROM_DB,2025-06-02 12:09:46
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:09:46
LOAD_ROOMS_FROM_DB,2025-06-02 12:09:46
GET_DEPARTMENT_BY_ID: 2,2025-06-02 12:09:46
Accesare listă toate camerele,2025-06-02 12:09:46
GET_DEPARTMENT_BY_ID: 3,2025-06-02 12:09:46
LOAD_DEPARTMENTS_FROM_DB,2025-06-02 12:09:46
LOAD_PATIENTS_FROM_DB,2025-06-02 12:09:46
LOAD_DOCTORS_FROM_DB,2025-06-02 12:09:46
Încărcare fișe medicale din DB,2025-06-02 12:09:46
LOAD_PATIENTS_FROM_DB,2025-06-02 12:09:46
LOAD_DOCTORS_FROM_DB,2025-06-02 12:09:46
READ_DOCTOR_BY_ID: 1,2025-06-02 12:09:46
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-02 12:09:46
MAP_APPOINTMENT_ROW: id=2,2025-06-02 12:09:46
LOAD_APPOINTMENTS_FROM_DB,2025-06-02 12:09:46
LOAD_NURSES_FROM_DB,2025-06-02 12:09:46
LOAD_INVOICES_FROM_DB,2025-06-02 12:09:46
LOAD_PATIENTS_FROM_DB,2025-06-02 12:09:46
LOAD_DOCTORS_FROM_DB,2025-06-02 12:09:46
Încărcare fișe medicale din DB,2025-06-02 12:09:46
LOAD_DOCTORS_FROM_DB,2025-06-02 12:09:46
LOAD_DOCTORS_FROM_DB,2025-06-02 12:09:46
READ_ALL_DOCTORS,2025-06-02 12:09:46
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-02 12:09:46
Încărcare fișe medicale din DB,2025-06-02 12:09:46
Încărcare fișe medicale + diagnostice din DB,2025-06-02 12:09:46
Căutare fișă medicală după ID: 2,2025-06-02 12:09:46
Căutare fișă medicală după ID: 3,2025-06-02 12:09:46
Căutare fișă medicală după ID: 4,2025-06-02 12:09:46
Căutare fișă medicală după ID: 5,2025-06-02 12:09:46
Căutare fișă medicală după ID: 6,2025-06-02 12:09:46
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-02 12:09:46
DISPLAY_INVOICES_FOR_PATIENT: 50406471335,2025-06-02 12:10:05
READ_INVOICES: 50406471335,2025-06-02 12:10:05
DISPLAY_INVOICES_FOR_PATIENT: 5040630471335,2025-06-02 12:10:24
READ_INVOICES: 5040630471335,2025-06-02 12:10:24
CALCULATE_TOTAL_UNPAID: 5040630471335,2025-06-02 12:10:41
INVOICE_REPORT,2025-06-02 12:11:27
LOAD_ONLY_DEPARTMENTS,2025-06-03 09:58:09
GET_DEPARTMENT_BY_ID: 3,2025-06-03 09:58:09
LOAD_ROOMS_FROM_DB,2025-06-03 09:58:09
GET_DEPARTMENT_BY_ID: 3,2025-06-03 09:58:09
LOAD_ROOMS_FROM_DB,2025-06-03 09:58:09
GET_DEPARTMENT_BY_ID: 2,2025-06-03 09:58:09
Accesare listă toate camerele,2025-06-03 09:58:09
GET_DEPARTMENT_BY_ID: 3,2025-06-03 09:58:09
LOAD_DEPARTMENTS_FROM_DB,2025-06-03 09:58:09
LOAD_PATIENTS_FROM_DB,2025-06-03 09:58:09
LOAD_DOCTORS_FROM_DB,2025-06-03 09:58:09
Încărcare fișe medicale din DB,2025-06-03 09:58:09
LOAD_PATIENTS_FROM_DB,2025-06-03 09:58:09
LOAD_DOCTORS_FROM_DB,2025-06-03 09:58:09
READ_DOCTOR_BY_ID: 1,2025-06-03 09:58:09
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-03 09:58:09
MAP_APPOINTMENT_ROW: id=2,2025-06-03 09:58:09
LOAD_APPOINTMENTS_FROM_DB,2025-06-03 09:58:09
LOAD_NURSES_FROM_DB,2025-06-03 09:58:09
LOAD_INVOICES_FROM_DB,2025-06-03 09:58:09
LOAD_PATIENTS_FROM_DB,2025-06-03 09:58:09
LOAD_DOCTORS_FROM_DB,2025-06-03 09:58:09
Încărcare fișe medicale din DB,2025-06-03 09:58:09
LOAD_DOCTORS_FROM_DB,2025-06-03 09:58:09
LOAD_DOCTORS_FROM_DB,2025-06-03 09:58:09
READ_ALL_DOCTORS,2025-06-03 09:58:09
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-03 09:58:09
Încărcare fișe medicale din DB,2025-06-03 09:58:09
Încărcare fișe medicale + diagnostice din DB,2025-06-03 09:58:09
Căutare fișă medicală după ID: 2,2025-06-03 09:58:09
Căutare fișă medicală după ID: 3,2025-06-03 09:58:09
Căutare fișă medicală după ID: 4,2025-06-03 09:58:09
Căutare fișă medicală după ID: 5,2025-06-03 09:58:09
Căutare fișă medicală după ID: 6,2025-06-03 09:58:09
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-03 09:58:09
READ_ALL_DOCTORS,2025-06-03 09:58:34
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-03 09:58:34
DISPLAY_DIAGNOSES: 6040603410050,2025-06-03 09:58:47
Actualizare dată fișă medicală ID: 3,2025-06-03 09:59:18
VIEW_MEDICAL_RECORD: 6040603410050,2025-06-03 09:59:24
READ_ALL_DOCTORS,2025-06-03 10:00:05
CREATE_DIAGNOSIS: Migrena,2025-06-03 10:00:13
CREATE_DIAGNOSIS: Migrena,2025-06-03 10:00:13
READ_ALL_DOCTORS,2025-06-03 10:00:53
UPDATE_DIAGNOSIS_DOCTOR: ID=3,2025-06-03 10:00:59
UPDATE_DIAGNOSIS_DOCTOR: Migrena,2025-06-03 10:00:59
CREATE_PRESCRIPTION: ID=3,2025-06-03 10:01:57
ADD_PRESCRIPTION_TO_DIAGNOSIS: ID=7,2025-06-03 10:01:57
CREATE_PRESCRIPTION: Paracetamol,2025-06-03 10:01:57
LOAD_ONLY_DEPARTMENTS,2025-06-03 10:08:00
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:08:00
LOAD_ROOMS_FROM_DB,2025-06-03 10:08:00
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:08:00
LOAD_ROOMS_FROM_DB,2025-06-03 10:08:00
GET_DEPARTMENT_BY_ID: 2,2025-06-03 10:08:00
Accesare listă toate camerele,2025-06-03 10:08:00
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:08:00
LOAD_DEPARTMENTS_FROM_DB,2025-06-03 10:08:00
LOAD_PATIENTS_FROM_DB,2025-06-03 10:08:00
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:00
Încărcare fișe medicale din DB,2025-06-03 10:08:00
LOAD_PATIENTS_FROM_DB,2025-06-03 10:08:00
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:00
READ_DOCTOR_BY_ID: 1,2025-06-03 10:08:00
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-03 10:08:00
MAP_APPOINTMENT_ROW: id=2,2025-06-03 10:08:00
LOAD_APPOINTMENTS_FROM_DB,2025-06-03 10:08:00
LOAD_NURSES_FROM_DB,2025-06-03 10:08:00
LOAD_INVOICES_FROM_DB,2025-06-03 10:08:00
LOAD_PATIENTS_FROM_DB,2025-06-03 10:08:00
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:00
Încărcare fișe medicale din DB,2025-06-03 10:08:00
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:00
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:00
READ_ALL_DOCTORS,2025-06-03 10:08:00
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-03 10:08:00
Încărcare fișe medicale din DB,2025-06-03 10:08:00
Încărcare fișe medicale + diagnostice din DB,2025-06-03 10:08:00
Căutare fișă medicală după ID: 2,2025-06-03 10:08:00
Căutare fișă medicală după ID: 3,2025-06-03 10:08:00
Căutare fișă medicală după ID: 4,2025-06-03 10:08:00
Căutare fișă medicală după ID: 5,2025-06-03 10:08:00
Căutare fișă medicală după ID: 6,2025-06-03 10:08:00
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-03 10:08:00
LOAD_ONLY_DEPARTMENTS,2025-06-03 10:08:02
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:08:02
LOAD_ROOMS_FROM_DB,2025-06-03 10:08:02
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:08:02
LOAD_ROOMS_FROM_DB,2025-06-03 10:08:02
GET_DEPARTMENT_BY_ID: 2,2025-06-03 10:08:02
Accesare listă toate camerele,2025-06-03 10:08:02
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:08:02
LOAD_DEPARTMENTS_FROM_DB,2025-06-03 10:08:02
LOAD_PATIENTS_FROM_DB,2025-06-03 10:08:02
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:02
Încărcare fișe medicale din DB,2025-06-03 10:08:02
LOAD_PATIENTS_FROM_DB,2025-06-03 10:08:02
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:02
READ_DOCTOR_BY_ID: 1,2025-06-03 10:08:02
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-03 10:08:02
MAP_APPOINTMENT_ROW: id=2,2025-06-03 10:08:02
LOAD_APPOINTMENTS_FROM_DB,2025-06-03 10:08:02
LOAD_NURSES_FROM_DB,2025-06-03 10:08:02
LOAD_INVOICES_FROM_DB,2025-06-03 10:08:02
LOAD_PATIENTS_FROM_DB,2025-06-03 10:08:02
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:02
Încărcare fișe medicale din DB,2025-06-03 10:08:02
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:02
LOAD_DOCTORS_FROM_DB,2025-06-03 10:08:02
READ_ALL_DOCTORS,2025-06-03 10:08:02
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-03 10:08:02
Încărcare fișe medicale din DB,2025-06-03 10:08:02
Încărcare fișe medicale + diagnostice din DB,2025-06-03 10:08:02
Căutare fișă medicală după ID: 2,2025-06-03 10:08:02
Căutare fișă medicală după ID: 3,2025-06-03 10:08:02
Căutare fișă medicală după ID: 4,2025-06-03 10:08:02
Căutare fișă medicală după ID: 5,2025-06-03 10:08:02
Căutare fișă medicală după ID: 6,2025-06-03 10:08:02
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-06-03 10:08:02
READ_ALL_DOCTORS,2025-06-03 10:08:29
LOAD_ALL_DIAGNOSES_FROM_DB,2025-06-03 10:08:29
CREATE_PRESCRIPTION: ID=6,2025-06-03 10:09:54
ADD_PRESCRIPTION_TO_DIAGNOSIS: ID=7,2025-06-03 10:09:54
CREATE_PRESCRIPTION: Ibrubofen,2025-06-03 10:09:54
CREATE_PRESCRIPTION: ID=7,2025-06-03 10:09:54
CREATE_PRESCRIPTION: Ibrubofen,2025-06-03 10:09:54
DISPLAY_DIAGNOSES: 6040603410050,2025-06-03 10:10:00
DISPLAY_PRESCRIPTIONS_FOR_DIAGNOSIS: Migrena,2025-06-03 10:10:33
LOAD_ONLY_DEPARTMENTS,2025-06-03 10:13:22
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:13:22
LOAD_ROOMS_FROM_DB,2025-06-03 10:13:22
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:13:22
LOAD_ROOMS_FROM_DB,2025-06-03 10:13:22
GET_DEPARTMENT_BY_ID: 2,2025-06-03 10:13:22
Accesare listă toate camerele,2025-06-03 10:13:22
GET_DEPARTMENT_BY_ID: 3,2025-06-03 10:13:22
LOAD_DEPARTMENTS_FROM_DB,2025-06-03 10:13:22
LOAD_PATIENTS_FROM_DB,2025-06-03 10:13:22
LOAD_DOCTORS_FROM_DB,2025-06-03 10:13:22
Încărcare fișe medicale din DB,2025-06-03 10:13:22
LOAD_PATIENTS_FROM_DB,2025-06-03 10:13:22
LOAD_DOCTORS_FROM_DB,2025-06-03 10:13:22
READ_DOCTOR_BY_ID: 1,2025-06-03 10:13:22
LOAD_ALL_CONSULTATIONS_FROM_DB,2025-06-03 10:13:22
MAP_APPOINTMENT_ROW: id=2,2025-06-03 10:13:22
LOAD_APPOINTMENTS_FROM_DB,2025-06-03 10:13:22
LOAD_NURSES_FROM_DB,2025-06-03 10:13:22
LOAD_INVOICES_FROM_DB,2025-06-03 10:13:22
LOAD_PATIENTS_FROM_DB,2025-06-03 10:13:22
